file_name,pitch_midi,pitch_name,onset_s,duration_s
M01_0485_0001_1.mid,60,C4,14.999994,0.394097
M01_0485_0001_1.mid,62,D4,15.416660,0.394097
M01_0485_0001_1.mid,63,D#4,15.833327,0.394097
M01_0485_0001_1.mid,65,F4,16.249993,1.185763
M01_0485_0001_1.mid,72,C5,17.499993,0.394097
M01_0485_0001_1.mid,70,A#4,17.916659,1.581597
M04_0211_0001_1.mid,69,A4,0.000000,0.626838
M04_0211_0001_1.mid,71,B4,0.661765,0.207721
M04_0211_0001_1.mid,72,C5,0.882353,0.417279
M04_0211_0001_1.mid,74,D5,1.323530,0.417279
M04_0211_0001_1.mid,72,C5,1.764706,0.417279
M04_0211_0001_1.mid,67,G4,2.205882,0.836397
M04_0211_0001_1.mid,69,A4,3.529412,0.417279
M04_0211_0001_1.mid,71,B4,3.970588,0.417279
M04_0211_0001_1.mid,72,C5,4.411765,0.417279
M04_0211_0001_1.mid,74,D5,4.852942,0.417279
M04_0211_0001_1.mid,72,C5,5.294118,1.255515
M04_0211_0001_1.mid,69,A4,7.058824,0.417279
M04_0211_0001_1.mid,71,B4,7.500000,0.417279
M04_0211_0001_1.mid,72,C5,7.941177,0.417279
M04_0211_0001_1.mid,72,C5,8.382353,0.207721
M04_0211_0001_1.mid,74,D5,8.602942,0.207721
M04_0211_0001_1.mid,72,C5,8.823530,0.417279
M04_0211_0001_1.mid,67,G4,9.264706,0.417279
M04_0211_0001_1.mid,76,E5,9.705883,0.836397
M04_0211_0001_1.mid,77,F5,10.588236,0.417279
M04_0211_0001_1.mid,76,E5,11.029412,0.417279
M04_0211_0001_1.mid,74,D5,11.470589,0.417279
M04_0211_0001_1.mid,76,E5,11.911765,0.417279
M04_0211_0001_1.mid,74,D5,12.352942,1.674632
F05_0407_0001_1_D.mid,52,E3,0.000000,0.375000
F05_0407_0001_1_D.mid,55,G3,0.375000,0.375000
F05_0407_0001_1_D.mid,57,A3,0.750000,0.750000
F05_0407_0001_1_D.mid,57,A3,1.500000,0.375000
F05_0407_0001_1_D.mid,64,E4,1.875000,0.375000
F05_0407_0001_1_D.mid,62,D4,2.250000,0.750000
F05_0407_0001_1_D.mid,67,G4,3.000000,0.375000
F05_0407_0001_1_D.mid,64,E4,3.375000,0.375000
F05_0407_0001_1_D.mid,62,D4,3.750000,0.750000
F05_0407_0001_1_D.mid,64,E4,4.500000,0.375000
F05_0407_0001_1_D.mid,57,A3,4.875000,0.375000
F05_0407_0001_1_D.mid,55,G3,5.250000,0.750000
F05_0407_0001_1_D.mid,52,E3,6.375000,0.375000
F05_0407_0001_1_D.mid,55,G3,6.750000,0.375000
F05_0407_0001_1_D.mid,57,A3,7.125000,0.750000
F05_0407_0001_1_D.mid,57,A3,7.875000,0.375000
F05_0407_0001_1_D.mid,60,C4,8.250000,0.375000
F05_0407_0001_1_D.mid,59,B3,8.625000,0.375000
F05_0407_0001_1_D.mid,60,C4,9.000000,0.375000
F05_0407_0001_1_D.mid,59,B3,9.375000,0.375000
F05_0407_0001_1_D.mid,60,C4,9.750000,0.375000
F05_0407_0001_1_D.mid,52,E3,10.125000,1.500000
M02_0469_0002_2_D.mid,64,E4,0.000000,0.272728
M02_0469_0002_2_D.mid,65,F4,0.272728,0.272728
M02_0469_0002_2_D.mid,67,G4,0.545455,0.272728
M02_0469_0002_2_D.mid,69,A4,0.818183,0.545455
M02_0469_0002_2_D.mid,67,G4,1.363638,0.272728
M02_0469_0002_2_D.mid,65,F4,1.636365,0.272728
M02_0469_0002_2_D.mid,67,G4,1.909093,0.545455
M02_0469_0002_2_D.mid,64,E4,2.454548,0.545455
M02_0469_0002_2_D.mid,62,D4,3.000002,0.272728
M02_0469_0002_2_D.mid,65,F4,3.272730,0.272728
M02_0469_0002_2_D.mid,65,F4,3.545458,0.272727
M02_0469_0002_2_D.mid,62,D4,3.818185,0.272727
M02_0469_0002_2_D.mid,64,E4,4.090912,0.272728
M02_0469_0002_2_D.mid,60,C4,4.363640,0.272728
M02_0469_0002_2_D.mid,57,A3,4.636368,0.272728
M02_0469_0002_2_D.mid,52,E3,4.909095,0.272727
M02_0469_0002_2_D.mid,62,D4,5.181822,0.272728
M02_0469_0002_2_D.mid,62,D4,5.454550,0.272728
M02_0469_0002_2_D.mid,60,C4,5.727278,0.272727
M02_0469_0002_2_D.mid,59,B3,6.000005,0.272728
M02_0469_0002_2_D.mid,59,B3,6.545460,0.272728
M02_0469_0002_2_D.mid,60,C4,6.818188,0.272728
M02_0469_0002_2_D.mid,62,D4,7.090915,0.272727
M02_0469_0002_2_D.mid,64,E4,7.363643,1.272551
M04_0114_0001_2_D.mid,60,C4,0.000000,0.500000
M04_0114_0001_2_D.mid,67,G4,0.500000,0.500000
M04_0114_0001_2_D.mid,67,G4,1.000000,0.500000
M04_0114_0001_2_D.mid,60,C4,1.500000,0.500000
M04_0114_0001_2_D.mid,65,F4,2.000000,1.500000
M04_0114_0001_2_D.mid,63,D#4,3.500000,0.500000
M04_0114_0001_2_D.mid,62,D4,4.000000,0.500000
M04_0114_0001_2_D.mid,65,F4,4.500000,0.500000
M04_0114_0001_2_D.mid,63,D#4,5.000000,0.500000
M04_0114_0001_2_D.mid,62,D4,5.500000,0.500000
M04_0114_0001_2_D.mid,60,C4,6.000000,0.750000
M04_0114_0001_2_D.mid,58,A#3,6.750000,0.250000
M04_0114_0001_2_D.mid,55,G3,7.000000,1.000000
M04_0114_0001_2_D.mid,60,C4,8.000000,0.750000
M04_0114_0001_2_D.mid,62,D4,8.750000,0.250000
M04_0114_0001_2_D.mid,63,D#4,9.000000,0.500000
M04_0114_0001_2_D.mid,65,F4,9.500000,0.500000
M04_0114_0001_2_D.mid,67,G4,10.000000,0.500000
M04_0114_0001_2_D.mid,70,A#4,10.500000,0.500000
M04_0114_0001_2_D.mid,67,G4,11.000000,0.500000
M04_0114_0001_2_D.mid,65,F4,11.500000,0.500000
M04_0114_0001_2_D.mid,63,D#4,12.000000,0.500000
M04_0114_0001_2_D.mid,65,F4,12.500000,0.250000
M04_0114_0001_2_D.mid,67,G4,12.750000,0.250000
M04_0114_0001_2_D.mid,65,F4,13.000000,0.500000
M04_0114_0001_2_D.mid,63,D#4,13.500000,0.500000
M04_0114_0001_2_D.mid,60,C4,14.000000,2.000000
F03_0480_0001_1_D.mid,60,C4,0.000000,0.375000
F03_0480_0001_1_D.mid,62,D4,0.375000,0.375000
F03_0480_0001_1_D.mid,64,E4,0.750000,0.750000
F03_0480_0001_1_D.mid,64,E4,1.500000,0.375000
F03_0480_0001_1_D.mid,67,G4,1.875000,0.375000
F03_0480_0001_1_D.mid,62,D4,2.250000,0.750000
F03_0480_0001_1_D.mid,62,D4,3.000000,0.375000
F03_0480_0001_1_D.mid,64,E4,3.375000,0.375000
F03_0480_0001_1_D.mid,60,C4,3.750000,0.375000
F03_0480_0001_1_D.mid,59,B3,4.125000,0.375000
F03_0480_0001_1_D.mid,57,A3,4.500000,0.375000
F03_0480_0001_1_D.mid,55,G3,4.875000,0.375000
F03_0480_0001_1_D.mid,57,A3,5.250000,0.750000
F03_0480_0001_1_D.mid,60,C4,6.750000,0.375000
F03_0480_0001_1_D.mid,62,D4,7.125000,0.375000
F03_0480_0001_1_D.mid,64,E4,7.500000,0.750000
F03_0480_0001_1_D.mid,64,E4,8.250000,0.375000
F03_0480_0001_1_D.mid,67,G4,8.625000,0.375000
F03_0480_0001_1_D.mid,69,A4,9.000000,0.375000
F03_0480_0001_1_D.mid,67,G4,9.375000,0.375000
F03_0480_0001_1_D.mid,64,E4,9.750000,0.375000
F03_0480_0001_1_D.mid,62,D4,10.125000,0.375000
F03_0480_0001_1_D.mid,62,D4,10.500000,0.375000
F03_0480_0001_1_D.mid,60,C4,10.875000,0.375000
F03_0480_0001_1_D.mid,57,A3,11.250000,0.375000
F03_0480_0001_1_D.mid,64,E4,11.625000,0.375000
F03_0480_0001_1_D.mid,62,D4,12.000000,0.750000
F01_0274_0001_2_D.mid,66,F#4,0.000000,0.625000
F01_0274_0001_2_D.mid,70,A#4,0.625000,0.625000
F01_0274_0001_2_D.mid,68,G#4,1.250000,0.468750
F01_0274_0001_2_D.mid,70,A#4,1.718750,0.156250
F01_0274_0001_2_D.mid,66,F#4,1.875000,0.312500
F01_0274_0001_2_D.mid,63,D#4,2.187500,0.312500
F01_0274_0001_2_D.mid,61,C#4,2.500000,0.625000
F01_0274_0001_2_D.mid,66,F#4,3.125000,0.312500
F01_0274_0001_2_D.mid,63,D#4,3.750000,0.468750
F01_0274_0001_2_D.mid,66,F#4,4.218750,0.156250
F01_0274_0001_2_D.mid,63,D#4,4.375000,0.312500
F01_0274_0001_2_D.mid,61,C#4,4.687500,0.312500
F01_0274_0001_2_D.mid,58,A#3,5.000000,0.625000
F01_0274_0001_2_D.mid,61,C#4,5.625000,0.312500
F01_0274_0001_2_D.mid,63,D#4,5.937500,0.312500
F01_0274_0001_2_D.mid,58,A#3,6.250000,0.312500
F01_0274_0001_2_D.mid,61,C#4,6.562500,0.312500
F01_0274_0001_2_D.mid,58,A#3,6.875000,0.312500
F01_0274_0001_2_D.mid,56,G#3,7.187500,0.312500
F01_0274_0001_2_D.mid,54,F#3,7.500000,0.312500
F01_0274_0001_2_D.mid,66,F#4,8.125000,0.312500
F01_0274_0001_2_D.mid,66,F#4,8.437500,0.312500
F01_0274_0001_2_D.mid,66,F#4,8.750000,0.625000
M05_0102_0001_1_D.mid,61,C#4,0.000000,0.454545
M05_0102_0001_1_D.mid,63,D#4,0.454545,0.454545
M05_0102_0001_1_D.mid,64,E4,0.909090,0.454545
M05_0102_0001_1_D.mid,71,B4,1.363635,0.454545
M05_0102_0001_1_D.mid,68,G#4,1.818180,0.454545
M05_0102_0001_1_D.mid,66,F#4,2.727270,0.454545
M05_0102_0001_1_D.mid,64,E4,3.181815,0.454545
M05_0102_0001_1_D.mid,63,D#4,3.636360,0.454545
M05_0102_0001_1_D.mid,59,B3,4.090905,0.454545
M05_0102_0001_1_D.mid,56,G#3,4.545450,0.454545
M05_0102_0001_1_D.mid,56,G#3,5.454540,0.454545
M05_0102_0001_1_D.mid,59,B3,5.909085,0.454545
M05_0102_0001_1_D.mid,61,C#4,6.363630,0.454545
M05_0102_0001_1_D.mid,59,B3,6.818175,0.454545
M05_0102_0001_1_D.mid,61,C#4,7.272720,0.454545
M05_0102_0001_1_D.mid,66,F#4,8.181810,0.454545
M05_0102_0001_1_D.mid,63,D#4,9.090900,0.454545
M05_0102_0001_1_D.mid,61,C#4,9.999990,0.454545
F03_0449_0001_1_D.mid,55,G3,0.000000,0.326087
F03_0449_0001_1_D.mid,57,A3,0.326087,0.326087
F03_0449_0001_1_D.mid,60,C4,0.652174,0.326087
F03_0449_0001_1_D.mid,62,D4,0.978261,0.326087
F03_0449_0001_1_D.mid,64,E4,1.304348,0.326087
F03_0449_0001_1_D.mid,67,G4,1.630435,0.326087
F03_0449_0001_1_D.mid,64,E4,1.956522,1.304348
F03_0449_0001_1_D.mid,69,A4,3.913044,0.326087
F03_0449_0001_1_D.mid,67,G4,4.239131,0.326087
F03_0449_0001_1_D.mid,64,E4,4.565218,0.326087
F03_0449_0001_1_D.mid,62,D4,4.891305,0.326087
F03_0449_0001_1_D.mid,64,E4,5.217392,0.326087
F03_0449_0001_1_D.mid,67,G4,5.543479,0.326087
F03_0449_0001_1_D.mid,64,E4,5.869566,1.304348
F03_0449_0001_1_D.mid,62,D4,7.826088,0.326087
F03_0449_0001_1_D.mid,64,E4,8.152175,0.326087
F03_0449_0001_1_D.mid,57,A3,8.478262,0.326087
F03_0449_0001_1_D.mid,64,E4,8.804349,0.326087
F03_0449_0001_1_D.mid,62,D4,9.130436,0.652174
F03_0449_0001_1_D.mid,57,A3,9.782610,1.304348
F03_0449_0001_1_D.mid,62,D4,11.086958,0.326087
F03_0449_0001_1_D.mid,64,E4,11.413045,0.326087
F03_0449_0001_1_D.mid,62,D4,11.739132,1.304348
F04_0043_0002_2_D.mid,67,G4,2.045454,0.340909
F04_0043_0002_2_D.mid,64,E4,2.386363,1.022727
F04_0043_0002_2_D.mid,67,G4,3.409090,0.340909
F04_0043_0002_2_D.mid,74,D5,3.749999,1.022727
F04_0043_0002_2_D.mid,72,C5,4.772726,0.340909
F04_0043_0002_2_D.mid,71,B4,5.113635,0.681818
F04_0043_0002_2_D.mid,72,C5,5.795453,1.363636
F04_0043_0002_2_D.mid,60,C4,7.499998,0.340909
F04_0043_0002_2_D.mid,59,B3,7.840907,0.340909
F04_0043_0002_2_D.mid,57,A3,8.181816,0.340909
F04_0043_0002_2_D.mid,59,B3,8.522725,0.340909
F04_0043_0002_2_D.mid,60,C4,8.863634,0.340909
F04_0043_0002_2_D.mid,59,B3,9.204543,0.681818
F04_0043_0002_2_D.mid,60,C4,9.886361,0.340909
F04_0043_0002_2_D.mid,62,D4,10.227270,0.681818
F04_0043_0002_2_D.mid,60,C4,10.909088,1.363636
M02_0205_0001_1.mid,65,F4,1.200000,0.283750
M02_0205_0001_1.mid,67,G4,1.500000,0.283750
M02_0205_0001_1.mid,69,A4,1.800000,0.283750
M02_0205_0001_1.mid,65,F4,2.100000,0.283750
M02_0205_0001_1.mid,72,C5,2.400000,0.853750
M02_0205_0001_1.mid,69,A4,3.300000,0.283750
M02_0205_0001_1.mid,67,G4,3.600000,0.568750
M02_0205_0001_1.mid,72,C5,4.200000,0.568750
M02_0205_0001_1.mid,67,G4,4.800000,0.568750
M02_0205_0001_1.mid,65,F4,5.400000,0.283750
M02_0205_0001_1.mid,62,D4,5.700000,0.283750
M02_0205_0001_1.mid,69,A4,6.000000,0.853750
M02_0205_0001_1.mid,65,F4,6.900000,0.283750
M02_0205_0001_1.mid,64,E4,7.200000,0.568750
M02_0205_0001_1.mid,64,E4,8.400000,0.568750
M02_0205_0001_1.mid,62,D4,9.000000,0.568750
M02_0205_0001_1.mid,64,E4,9.600000,0.568750
M02_0205_0001_1.mid,65,F4,10.200000,0.283750
M02_0205_0001_1.mid,67,G4,10.500000,0.283750
M02_0205_0001_1.mid,60,C4,10.800000,0.568750
M02_0205_0001_1.mid,65,F4,11.400000,0.568750
M02_0205_0001_1.mid,67,G4,12.000000,0.283750
M02_0205_0001_1.mid,69,A4,12.300000,0.283750
M02_0205_0001_1.mid,70,A#4,12.600000,0.568750
M02_0205_0001_1.mid,70,A#4,13.200000,0.283750
M02_0205_0001_1.mid,69,A4,13.500000,0.283750
M02_0205_0001_1.mid,67,G4,13.800000,0.283750
M02_0205_0001_1.mid,65,F4,14.100000,0.283750
M02_0205_0001_1.mid,67,G4,14.400000,1.138750
M01_0018_0002_2.mid,76,E5,0.000000,0.283750
M01_0018_0002_2.mid,81,A5,0.300000,0.283750
M01_0018_0002_2.mid,81,A5,0.600000,0.283750
M01_0018_0002_2.mid,79,G5,0.900000,0.283750
M01_0018_0002_2.mid,76,E5,1.200000,0.853750
M01_0018_0002_2.mid,74,D5,2.100000,0.283750
M01_0018_0002_2.mid,72,C5,2.400000,0.426250
M01_0018_0002_2.mid,74,D5,2.850000,0.141250
M01_0018_0002_2.mid,72,C5,3.000000,0.283750
M01_0018_0002_2.mid,71,B4,3.300000,0.283750
M01_0018_0002_2.mid,69,A4,3.600000,0.568750
M01_0018_0002_2.mid,64,E4,4.200000,0.568750
M01_0018_0002_2.mid,64,E4,4.800000,0.283750
M01_0018_0002_2.mid,72,C5,5.100000,0.283750
M01_0018_0002_2.mid,72,C5,5.400000,0.283750
M01_0018_0002_2.mid,71,B4,5.700000,0.283750
M01_0018_0002_2.mid,69,A4,6.000000,0.853750
M01_0018_0002_2.mid,76,E5,6.900000,0.283750
M01_0018_0002_2.mid,74,D5,7.200000,0.426250
M01_0018_0002_2.mid,72,C5,7.650000,0.141250
M01_0018_0002_2.mid,71,B4,7.800000,0.283750
M01_0018_0002_2.mid,67,G4,8.100000,0.283750
M01_0018_0002_2.mid,69,A4,8.400000,1.138750
M01_0202_0002_1.mid,69,A4,0.000000,0.373355
M01_0202_0002_1.mid,71,B4,0.394737,0.373355
M01_0202_0002_1.mid,74,D5,0.789474,0.373355
M01_0202_0002_1.mid,76,E5,1.184211,0.373355
M01_0202_0002_1.mid,78,F#5,1.578948,0.373355
M01_0202_0002_1.mid,76,E5,1.973685,0.373355
M01_0202_0002_1.mid,78,F#5,2.368422,0.373355
M01_0202_0002_1.mid,81,A5,2.763159,0.373355
M01_0202_0002_1.mid,85,C#6,3.157896,1.123356
M01_0202_0002_1.mid,81,A5,4.342107,0.373355
M01_0202_0002_1.mid,78,F#5,4.736844,0.748356
M01_0202_0002_1.mid,69,A4,5.921055,0.373355
M01_0202_0002_1.mid,69,A4,6.315792,0.373355
M01_0202_0002_1.mid,74,D5,6.710529,0.373355
M01_0202_0002_1.mid,74,D5,7.105266,0.373355
M01_0202_0002_1.mid,76,E5,7.500003,0.373355
M01_0202_0002_1.mid,78,F#5,7.894740,0.373355
M01_0202_0002_1.mid,76,E5,8.289477,0.373355
M01_0202_0002_1.mid,78,F#5,8.684214,0.373355
M01_0202_0002_1.mid,81,A5,9.078951,0.373355
M01_0202_0002_1.mid,81,A5,9.473688,2.248356
M01_0220_0002_1.mid,64,E4,1.875000,0.295573
M01_0220_0002_1.mid,67,G4,2.187500,0.295573
M01_0220_0002_1.mid,76,E5,2.500000,0.889323
M01_0220_0002_1.mid,76,E5,3.437500,0.295573
M01_0220_0002_1.mid,76,E5,3.750000,0.295573
M01_0220_0002_1.mid,74,D5,4.062500,0.295573
M01_0220_0002_1.mid,74,D5,4.375000,0.295573
M01_0220_0002_1.mid,72,C5,4.687500,0.295573
M01_0220_0002_1.mid,67,G4,5.000000,1.186198
M01_0220_0002_1.mid,64,E4,6.875000,0.295573
M01_0220_0002_1.mid,67,G4,7.187500,0.295573
M01_0220_0002_1.mid,72,C5,7.500000,0.889323
M01_0220_0002_1.mid,72,C5,8.437500,0.295573
M01_0220_0002_1.mid,72,C5,8.750000,0.295573
M01_0220_0002_1.mid,69,A4,9.062500,0.295573
M01_0220_0002_1.mid,69,A4,9.375000,0.295573
M01_0220_0002_1.mid,67,G4,9.687500,0.295573
M01_0220_0002_1.mid,64,E4,10.000000,1.186198
M01_0220_0002_1.mid,64,E4,11.875000,0.295573
M01_0220_0002_1.mid,67,G4,12.187500,0.295573
M01_0220_0002_1.mid,76,E5,12.500000,0.889323
M01_0220_0002_1.mid,76,E5,13.437500,0.295573
M01_0220_0002_1.mid,76,E5,13.750000,0.295573
M01_0220_0002_1.mid,74,D5,14.062500,0.295573
M01_0220_0002_1.mid,74,D5,14.375000,0.295573
M01_0220_0002_1.mid,72,C5,14.687500,0.295573
M01_0220_0002_1.mid,69,A4,15.000000,1.186198
M01_0220_0002_1.mid,69,A4,16.875000,0.295573
M01_0220_0002_1.mid,72,C5,17.187500,0.295573
M01_0220_0002_1.mid,74,D5,17.500000,0.889323
M01_0220_0002_1.mid,74,D5,18.437500,0.295573
M01_0220_0002_1.mid,74,D5,18.750000,0.295573
M01_0220_0002_1.mid,76,E5,19.062500,0.295573
M01_0220_0002_1.mid,71,B4,19.375000,0.295573
M01_0220_0002_1.mid,69,A4,19.687500,0.295573
M01_0220_0002_1.mid,67,G4,20.000000,1.186198
F04_0114_0002_2_D.mid,58,A#3,0.000000,0.500000
F04_0114_0002_2_D.mid,58,A#3,0.500000,0.250000
F04_0114_0002_2_D.mid,60,C4,0.750000,0.250000
F04_0114_0002_2_D.mid,63,D#4,1.000000,0.500000
F04_0114_0002_2_D.mid,63,D#4,1.500000,0.250000
F04_0114_0002_2_D.mid,60,C4,1.750000,0.250000
F04_0114_0002_2_D.mid,63,D#4,2.000000,0.500000
F04_0114_0002_2_D.mid,63,D#4,2.500000,0.250000
F04_0114_0002_2_D.mid,65,F4,2.750000,0.250000
F04_0114_0002_2_D.mid,67,G4,3.000000,0.500000
F04_0114_0002_2_D.mid,70,A#4,3.500000,0.500000
F04_0114_0002_2_D.mid,67,G4,4.000000,0.500000
F04_0114_0002_2_D.mid,67,G4,4.500000,0.250000
F04_0114_0002_2_D.mid,70,A#4,4.750000,0.250000
F04_0114_0002_2_D.mid,65,F4,5.000000,0.500000
F04_0114_0002_2_D.mid,67,G4,5.500000,0.250000
F04_0114_0002_2_D.mid,70,A#4,5.750000,0.250000
F04_0114_0002_2_D.mid,67,G4,6.000000,2.000000
F04_0114_0002_2_D.mid,60,C4,8.000000,0.500000
F04_0114_0002_2_D.mid,67,G4,8.500000,0.500000
F04_0114_0002_2_D.mid,60,C4,9.000000,0.500000
F04_0114_0002_2_D.mid,67,G4,9.500000,0.500000
F04_0114_0002_2_D.mid,60,C4,10.000000,0.500000
F04_0114_0002_2_D.mid,65,F4,10.500000,0.500000
F04_0114_0002_2_D.mid,60,C4,11.000000,0.500000
F04_0114_0002_2_D.mid,65,F4,11.500000,0.500000
F04_0114_0002_2_D.mid,63,D#4,12.000000,0.500000
F04_0114_0002_2_D.mid,65,F4,12.500000,0.250000
F04_0114_0002_2_D.mid,67,G4,12.750000,0.250000
F04_0114_0002_2_D.mid,65,F4,13.000000,0.500000
F04_0114_0002_2_D.mid,63,D#4,13.500000,0.500000
F04_0114_0002_2_D.mid,60,C4,14.000000,2.000000
M02_0317_0001_2_D.mid,61,C#4,0.000000,0.750000
M02_0317_0001_2_D.mid,61,C#4,0.750000,0.375000
M02_0317_0001_2_D.mid,66,F#4,1.125000,0.375000
M02_0317_0001_2_D.mid,64,E4,1.500000,0.750000
M02_0317_0001_2_D.mid,64,E4,2.250000,0.375000
M02_0317_0001_2_D.mid,61,C#4,2.625000,0.375000
M02_0317_0001_2_D.mid,59,B3,3.000000,0.562500
M02_0317_0001_2_D.mid,57,A3,3.562500,0.187500
M02_0317_0001_2_D.mid,61,C#4,3.750000,0.375000
M02_0317_0001_2_D.mid,59,B3,4.125000,0.375000
M02_0317_0001_2_D.mid,57,A3,4.500000,0.750000
M02_0317_0001_2_D.mid,54,F#3,5.625000,0.375000
M02_0317_0001_2_D.mid,59,B3,6.000000,0.750000
M02_0317_0001_2_D.mid,59,B3,6.750000,0.375000
M02_0317_0001_2_D.mid,64,E4,7.125000,0.375000
M02_0317_0001_2_D.mid,59,B3,7.500000,0.750000
M02_0317_0001_2_D.mid,59,B3,8.250000,0.375000
M02_0317_0001_2_D.mid,56,G#3,8.625000,0.375000
M02_0317_0001_2_D.mid,54,F#3,9.000000,0.562500
M02_0317_0001_2_D.mid,52,E3,9.562500,0.187500
M02_0317_0001_2_D.mid,56,G#3,9.750000,0.375000
M02_0317_0001_2_D.mid,54,F#3,10.125000,0.375000
M02_0317_0001_2_D.mid,52,E3,10.500000,1.125000
F04_0068_0001_1_D.mid,52,E3,0.000000,0.937500
F04_0068_0001_1_D.mid,53,F3,0.937500,0.312500
F04_0068_0001_1_D.mid,52,E3,1.250000,0.625000
F04_0068_0001_1_D.mid,60,C4,1.875000,1.250000
F04_0068_0001_1_D.mid,57,A3,3.125000,0.625000
F04_0068_0001_1_D.mid,59,B3,3.750000,0.937500
F04_0068_0001_1_D.mid,60,C4,4.687500,0.312500
F04_0068_0001_1_D.mid,59,B3,5.000000,0.312500
F04_0068_0001_1_D.mid,57,A3,5.312500,0.312500
F04_0068_0001_1_D.mid,52,E3,5.625000,1.718750
F04_0068_0001_1_D.mid,50,D3,7.500000,0.937500
F04_0068_0001_1_D.mid,53,F3,8.437500,0.312500
F04_0068_0001_1_D.mid,50,D3,8.750000,0.625000
F04_0068_0001_1_D.mid,59,B3,9.375000,0.625000
F04_0068_0001_1_D.mid,57,A3,10.000000,0.625000
F04_0068_0001_1_D.mid,50,D3,10.625000,0.625000
F04_0068_0001_1_D.mid,52,E3,11.250000,0.625000
F04_0068_0001_1_D.mid,56,G#3,11.875000,0.625000
F04_0068_0001_1_D.mid,59,B3,12.500000,0.625000
F04_0068_0001_1_D.mid,57,A3,13.125000,1.718750
F04_0068_0001_1_D.mid,57,A3,15.000000,0.625000
F04_0068_0001_1_D.mid,58,A#3,15.625000,0.625000
F04_0068_0001_1_D.mid,57,A3,16.250000,0.625000
F04_0068_0001_1_D.mid,69,A4,16.875000,1.250000
F04_0068_0001_1_D.mid,64,E4,18.125000,0.625000
F04_0068_0001_1_D.mid,65,F4,18.750000,0.937500
F04_0068_0001_1_D.mid,67,G4,19.687500,0.312500
F04_0068_0001_1_D.mid,65,F4,20.000000,0.312500
F04_0068_0001_1_D.mid,62,D4,20.312500,0.312500
F04_0068_0001_1_D.mid,64,E4,20.625000,1.718750
F04_0068_0001_1_D.mid,64,E4,22.500000,0.937500
F04_0068_0001_1_D.mid,60,C4,23.437500,0.312500
F04_0068_0001_1_D.mid,62,D4,23.750000,0.312500
F04_0068_0001_1_D.mid,64,E4,24.062500,0.312500
F04_0068_0001_1_D.mid,62,D4,24.375000,1.250000
F04_0068_0001_1_D.mid,60,C4,25.625000,0.625000
F04_0068_0001_1_D.mid,59,B3,26.250000,0.625000
F04_0068_0001_1_D.mid,52,E3,26.875000,0.625000
F04_0068_0001_1_D.mid,64,E4,27.500000,0.312500
F04_0068_0001_1_D.mid,62,D4,27.812500,0.312500
F04_0068_0001_1_D.mid,57,A3,28.125000,1.718750
F04_0334_0002_1_D.mid,60,C4,0.000000,0.461538
F04_0334_0002_1_D.mid,60,C4,0.461538,0.230769
F04_0334_0002_1_D.mid,62,D4,0.692308,0.230769
F04_0334_0002_1_D.mid,58,A#3,0.923077,0.230769
F04_0334_0002_1_D.mid,60,C4,1.153846,0.230769
F04_0334_0002_1_D.mid,57,A3,1.384615,0.461539
F04_0334_0002_1_D.mid,55,G3,1.846154,0.692308
F04_0334_0002_1_D.mid,58,A#3,2.538462,0.230769
F04_0334_0002_1_D.mid,50,D3,2.769231,0.461539
F04_0334_0002_1_D.mid,53,F3,3.230769,0.461539
F04_0334_0002_1_D.mid,55,G3,3.692308,0.461538
F04_0334_0002_1_D.mid,67,G4,4.153846,0.461539
F04_0334_0002_1_D.mid,65,F4,4.615385,0.461538
F04_0334_0002_1_D.mid,60,C4,5.076923,0.461538
F04_0334_0002_1_D.mid,62,D4,5.538462,0.230769
F04_0334_0002_1_D.mid,60,C4,5.769231,0.230769
F04_0334_0002_1_D.mid,62,D4,6.000000,0.923077
F04_0334_0002_1_D.mid,65,F4,7.384616,0.461538
F04_0334_0002_1_D.mid,65,F4,7.846154,0.230769
F04_0334_0002_1_D.mid,62,D4,8.076924,0.230769
F04_0334_0002_1_D.mid,60,C4,8.307693,0.230769
F04_0334_0002_1_D.mid,62,D4,8.538462,0.230769
F04_0334_0002_1_D.mid,65,F4,8.769232,0.461538
F04_0334_0002_1_D.mid,62,D4,9.230770,0.461538
F04_0334_0002_1_D.mid,60,C4,9.692308,0.230769
F04_0334_0002_1_D.mid,58,A#3,9.923078,0.230769
F04_0334_0002_1_D.mid,55,G3,10.153847,0.461538
F04_0334_0002_1_D.mid,53,F3,10.615385,0.461538
F04_0334_0002_1_D.mid,50,D3,11.076924,0.230769
F04_0334_0002_1_D.mid,53,F3,11.307693,0.461538
F04_0334_0002_1_D.mid,53,F3,11.769232,0.230769
F04_0334_0002_1_D.mid,65,F4,12.000001,0.230769
F04_0334_0002_1_D.mid,62,D4,12.230770,0.230769
F04_0334_0002_1_D.mid,62,D4,12.461539,0.230769
F04_0334_0002_1_D.mid,60,C4,12.692309,0.230769
F04_0334_0002_1_D.mid,58,A#3,12.923078,0.461538
F04_0334_0002_1_D.mid,62,D4,13.615386,0.230769
F04_0334_0002_1_D.mid,60,C4,13.846155,0.461538
F04_0334_0002_1_D.mid,62,D4,14.307693,0.461538
F04_0334_0002_1_D.mid,58,A#3,14.769232,0.230769
F04_0334_0002_1_D.mid,60,C4,15.000001,0.461538
F04_0334_0002_1_D.mid,57,A3,15.461540,0.230769
